word,label,polarity,count,pos_count,neg_count,neu_count,pos_score,neg_score
원유가격올랐,1,1.0,20,20,0,3,0.6411454635433088,1.9152333508875412e-05
금리낮아니올리,1,0.9999982347424929,17,17,0,0,0.6227614437372324,1.9152333508875412e-05
금리인상부동산가격영향주아니,1,0.9999976140072433,16,16,0,0,0.6165449215311207,1.9152333508875412e-05
상환능력유지,1,0.9999969762845311,15,15,0,5,0.6102862079574082,1.9152333508875412e-05
성장안될,1,0.9996289767492923,18,17,1,0,0.6227503006837829,0.00013404673617664948
플러스성장세이,1,0.9995748772162429,17,16,1,1,0.6165325422235765,0.0001493769113213594
성장경로불확실성상존,1,0.9985582354525406,21,19,2,10,0.6350167409985538,0.0004766554851103438
경기회복세되,1,0.9970028368688155,17,15,2,18,0.6102009541476894,0.0009332033217726981
통화정책금융완화유지,1,0.9970003608560245,25,22,3,21,0.6530638156339282,0.0009995652997766059
완화적정책기조유지,1,0.9962374226936586,16,14,2,12,0.6038827830308925,0.001155222718954331
국채금리하락기록,1,0.9962374226936586,16,14,2,7,0.6038827830308925,0.001155222718954331
경제성장률상승,1,0.9951628617599155,15,13,2,6,0.5975180115566713,0.0014651725149522601
지정학적리스크커지,1,0.9951628617599155,15,13,2,15,0.5975180115566713,0.0014651725149522601
국고채하락마감,1,0.9926092461827751,20,17,3,11,0.622536901295454,0.0023255328168276168
인플레이션완화않,1,0.9926092461827751,20,17,3,5,0.622536901295454,0.0023255328168276168
콜금리목표인상,1,0.9920158198451092,44,37,7,9,0.7362100581919617,0.0029700980674596637
금리인상나타나,1,0.9907598285043804,19,16,3,8,0.6162720242845772,0.0028762443463839515
완화정책발표,1,0.9846985741148317,17,14,3,17,0.6035592147359672,0.00466702927180614
경제성장가능,1,0.9846985741148317,17,14,3,13,0.6035592147359672,0.00466702927180614
잠재성장률밑도,1,0.9846985741148317,17,14,3,14,0.6035592147359672,0.00466702927180614
인플레이션우려상존,1,0.9837989563126686,43,35,8,32,0.725432149563967,0.005940614240801953
내수증가,1,0.9831819207396688,22,18,4,9,0.6284031337524529,0.0053429692043057385
금리올려서,1,0.9823846757237786,27,22,5,29,0.6525444857892357,0.005812641129945669
기준금리인상이어질,1,0.9796358964150793,16,13,3,11,0.5970936339226376,0.006154377664488424
금리올라야,1,0.9796358964150793,16,13,3,12,0.5970936339226376,0.006154377664488424
경제물가안정견조성장지속,1,0.9796358964150793,16,13,3,0,0.5970936339226376,0.006154377664488424
적자나,1,0.9733066754997377,20,16,4,7,0.6157426044182701,0.008340000561309843
금리인상다가오,1,0.9685016113996554,24,19,5,21,0.6340230127881855,0.010154703702291417
불확실성해소않,1,0.9662820276613329,46,36,10,36,0.7297397700170051,0.012523873849676879
단기금리올리,1,0.9655620699805858,19,15,4,3,0.6092745569841365,0.01068321875546753
성장될,1,0.9648953050062619,28,22,6,9,0.6519027524301708,0.011655555224117172
경기해외위험요인상존,1,0.9609460948203936,23,18,5,8,0.6276726462655876,0.012507797799414246
이자부담늘어날,1,0.9577222289057574,27,21,6,17,0.6456873937026611,0.013950212930052608
엔화급락,1,0.9547968399512043,18,14,4,6,0.6026854843167955,0.013941679499158758
연방기금금리목표유지,1,0.9547968399512043,18,14,4,18,0.6026854843167955,0.013941679499158758
경제회복지연,1,0.9547968399512043,18,14,4,13,0.6026854843167955,0.013941679499158758
경기상승이어지,1,0.9472150939566744,30,23,7,7,0.6571155812941785,0.01781602201063008
금리높여,1,0.9472150939566744,30,23,7,38,0.6571155812941785,0.01781602201063008
부동산가격잡,1,0.9459947121165189,54,41,13,12,0.75358998645526,0.020916621152476025
비용줄여,1,0.9395884913919603,17,13,4,16,0.5959367207837173,0.018561782790385017
채권시장국채선물상승거래,1,0.9395884913919603,17,13,4,31,0.5959367207837173,0.018561782790385017
부동산잡,1,0.9297819029553267,40,30,10,19,0.6960016954581254,0.025322026678224453
경기상승세지속,1,0.9297819029553267,40,30,10,10,0.6960016954581254,0.025322026678224453
가산금리올리,1,0.922420752491732,24,18,6,17,0.6263267941445022,0.025270204916172073
국제원자재가격오르,1,0.922420752491732,24,18,6,7,0.6263267941445022,0.025270204916172073
성장경로벗어나않,1,0.9201944345664701,20,15,5,25,0.6078305361465284,0.02525639256824515
경기개선지속,1,0.9201944345664701,20,15,5,18,0.6078305361465284,0.02525639256824515
집값안정위해,1,0.9177856935209747,16,12,4,5,0.5889648924864849,0.025242217422305566
기준금리인상신중,1,0.9177856935209747,16,12,4,21,0.5889648924864849,0.025242217422305566
완화줄여,1,0.9177856935209747,16,12,4,16,0.5889648924864849,0.025242217422305566
경제호조지속,1,0.9167413608396913,35,26,9,13,0.6731100342518687,0.02923064777984584
경기회복세둔화,1,0.9163263162108941,57,42,15,22,0.7565140619949764,0.033023368753344065
기준금리인상나서,1,0.9081083272434816,38,28,10,27,0.6839209693024885,0.03292565499875725
국제원자재가격상승,1,0.9034786729779769,23,17,6,12,0.6195488540243203,0.031404480542180487
성장세회복,1,0.9004197133355836,41,30,11,48,0.6945117403464137,0.036377703177703606
국채수익률오르,1,0.8971248882959417,30,22,8,13,0.6491890304224528,0.03518911273313509
유동성늘,1,0.8963828690664186,19,14,5,9,0.600818207686725,0.03281477233821844
경기불확실성커지,1,0.8963828690664186,19,14,5,12,0.600818207686725,0.03281477233821844
성장이룰,1,0.8963828690664186,19,14,5,12,0.600818207686725,0.03281477233821844
달러화엔화상승,1,0.8944373102841181,37,27,10,26,0.6776798163455006,0.037745959780417
금융완화유지,1,0.892990148489506,75,54,21,63,0.807057058036136,0.04560282071223178
경기회복유지,1,0.8893985328229717,26,19,7,14,0.6310992969796196,0.0369265194378604
금리인상실시,1,0.8861797279757058,15,11,4,11,0.5816635352437783,0.03508361818079557
듀레이션유지,1,0.8861797279757058,15,11,4,15,0.5816635352437783,0.03508361818079557
콜금리올렸,1,0.8861797279757058,15,11,4,6,0.5816635352437783,0.03508361818079557
자산축소시작,1,0.8861797279757058,15,11,4,35,0.5816635352437783,0.03508361818079557
부도위험나타내,1,0.8861797279757058,15,11,4,7,0.5816635352437783,0.03508361818079557
조달금리낮출,1,0.8861797279757058,15,11,4,13,0.5816635352437783,0.03508361818079557
금리인상남,1,0.8790449890333001,22,16,6,16,0.6125359035307204,0.039409337606136956
달러화약세나타내,1,0.8651376575889942,25,18,7,11,0.6241160427066054,0.04510250760576719
호황누렸,1,0.8651376575889942,25,18,7,11,0.6241160427066054,0.04510250760576719
달러약세반영,1,0.8641358172621072,18,13,5,15,0.5934812953557312,0.04323030960745121
위안화절상따른,1,0.8641358172621072,18,13,5,9,0.5934812953557312,0.04323030960745121
위험경계,1,0.8641358172621072,18,13,5,11,0.5934812953557312,0.04323030960745121
